ISIN,Ticker,InstrumentName,InstrumentType,Currency,Exchange,Price,Vendor
USILS67Z2NVG,DECK,Deckers Outdoor Corporation,Consumer Cyclical,USD,NYQ,213.0797,VendorB
US0A7OGA6LYP,EFX,Equifax Inc.,Industrials,USD,NYQ,261.0143,VendorB
USM93VBJS0BL,UAL,"United Airlines Holdings, Inc.",Industrials,USD,NMS,98.37400000000001,VendorB
USVWMXXLSPDO,WTW,Willis Towers Watson Public Limited Company,Financial Services,USD,NMS,320.7457,VendorB
USF4HNRZ6T75,TTWO,"Take-Two Interactive Software, Inc.",Communication Services,USD,NMS,183.7897,VendorB
USRB0W8CNSBU,HIG,"The Hartford Financial Services Group, Inc.",Financial Services,USD,NYQ,110.5647,VendorB
US3Q7R18DZAL,RJF,"Raymond James Financial, Inc.",Financial Services,USD,NYQ,156.6005,VendorB
USWDONJ7XKVH,AVB,"AvalonBay Communities, Inc.",Real Estate,USD,NYQ,224.3917,VendorB
USLX0TPHA8CQ,MTB,M&T Bank Corporation,Financial Services,USD,NYQ,191.3748,VendorB
USF52NPZDS5C,DXCM,"DexCom, Inc.",Healthcare,USD,NMS,80.8404,VendorB
USXZUCU94KMR,ED,"Consolidated Edison, Inc.",Utilities,USD,NYQ,90.9303,VendorB
USZA7VGGMSUJ,EBAY,eBay Inc.,Consumer Cyclical,USD,NMS,65.6601,VendorB
USPGGZ89N326,HPQ,HP Inc.,Technology,USD,NYQ,33.2694,VendorB
USSI6RQTSTE6,IRM,Iron Mountain Incorporated,Real Estate,USD,NYQ,106.151,VendorB
USQP3F24942E,EIX,Edison International,Utilities,USD,NYQ,80.31519999999999,VendorB
USTHK5SDM1UK,LYV,"Live Nation Entertainment, Inc.",Communication Services,USD,NYQ,134.6128,VendorB
US7WNKDOVDVB,VICI,VICI Properties Inc.,Real Estate,USD,NYQ,29.0779,VendorB
USEZEZL8ISM7,CNC,Centene Corporation,Healthcare,USD,NYQ,60.175799999999995,VendorB
US8MW329SB8A,WEC,"WEC Energy Group, Inc.",Utilities,USD,NYQ,95.44500000000001,VendorB
US7P3V2Z9ROP,MCHP,Microchip Technology Incorporated,Technology,USD,NMS,56.0651,VendorB
USRGTQTDBFJI,HUM,Humana Inc.,Healthcare,USD,NYQ,249.571,VendorB
USHMQDSLWJDJ,ANSS,"ANSYS, Inc.",Technology,USD,NMS,341.7638,VendorB
USKIQY8APTEN,BRO,"Brown & Brown, Inc.",Financial Services,USD,NYQ,103.95930000000001,VendorB
USINQEOKM42C,CSGP,"CoStar Group, Inc.",Real Estate,USD,NMS,72.1544,VendorB
USZQBBSSEWFD,MPWR,"Monolithic Power Systems, Inc.",Technology,USD,NMS,599.1522,VendorB
USI0GI7XFVDQ,GDDY,GoDaddy Inc.,Technology,USD,NYQ,207.4641,VendorB
US0NZD6P8YX9,TSCO,Tractor Supply Company,Consumer Cyclical,USD,NMS,54.4592,VendorB
US3F0RIPKZKQ,STT,State Street Corporation,Financial Services,USD,NYQ,99.182,VendorB
USZH0CLFJ5KT,CAH,"Cardinal Health, Inc.",Healthcare,USD,NYQ,119.4628,VendorB
USGZ8TH0LH32,GPN,Global Payments Inc.,Industrials,USD,NYQ,113.1503,VendorB
USC4MTGTU7PQ,FITB,Fifth Third Bancorp,Financial Services,USD,NMS,43.3593,VendorB
USEQB9SF6OWB,XYL,Xylem Inc.,Industrials,USD,NYQ,118.3114,VendorB
USWLTEH6F6J4,HPE,Hewlett Packard Enterprise Company,Technology,USD,NYQ,21.8261,VendorB
US8THJ38VAFQ,KEYS,"Keysight Technologies, Inc.",Technology,USD,NYQ,164.8522,VendorB
US14ZBAN0001,DOW,Dow Inc.,Basic Materials,USD,NYQ,40.3394,VendorB
USQU53AM97O9,EQR,Equity Residential,Real Estate,USD,NYQ,72.06349999999999,VendorB
USS5WKD6M4Z7,ON,ON Semiconductor Corporation,Technology,USD,NMS,66.155,VendorB
USBA08XPLYY5,PPG,"PPG Industries, Inc.",Basic Materials,USD,NYQ,121.4121,VendorB
USALDGE9WXSK,K,Kellanova,Consumer Defensive,USD,NYQ,81.305,VendorB
USW0TIR1X9KL,SW,Smurfit Westrock Plc,Consumer Cyclical,USD,NYQ,53.8128,VendorB
USHKBA0V98TS,NUE,Nucor Corporation,Basic Materials,USD,NYQ,117.7458,VendorB
USS4EEP1NXKW,EL,The Estée Lauder Companies Inc.,Consumer Defensive,USD,NYQ,75.1036,VendorB
US4X3Q61NLXY,BR,"Broadridge Financial Solutions, Inc.",Technology,USD,NYQ,228.27009999999999,VendorB
USKOVUPHTMJO,WBD,"Warner Bros. Discovery, Inc.",Communication Services,USD,NMS,10.796899999999999,VendorB
USW67OZBV3XD,TPL,Texas Pacific Land Corporation,Energy,USD,NYQ,1144.4512,VendorB
USBPFSDRHXOF,CHD,"Church & Dwight Co., Inc.",Consumer Defensive,USD,NYQ,107.161,VendorB
USMVZMKMINVB,MTD,Mettler-Toledo International Inc.,Healthcare,USD,NYQ,1243.0474,VendorB
USQSJGUF2T0B,DOV,Dover Corporation,Industrials,USD,NYQ,191.1627,VendorB
USU3NXP2BO8Q,TYL,"Tyler Technologies, Inc.",Technology,USD,NYQ,611.4742,VendorB
USA6Q9XFG2Z4,FTV,Fortive Corporation,Technology,USD,NYQ,75.1945,VendorB
USN0862G8HMX,TROW,"T. Rowe Price Group, Inc.",Financial Services,USD,NMS,117.28120000000001,VendorB
USS6RZZADK5U,VLTO,Veralto Corporation,Industrials,USD,NYQ,105.2925,VendorB
USMGB7WUSVUA,EQT,EQT Corporation,Energy,USD,NYQ,43.419900000000005,VendorB
USRCAX62LRS6,SYF,Synchrony Financial,Financial Services,USD,NYQ,66.1045,VendorB
USYMZVERGZ6D,NVR,"NVR, Inc.",Consumer Cyclical,USD,NYQ,8359.5478,VendorB
USZGHOL1X1AE,DTE,DTE Energy Company,Utilities,USD,NYQ,121.38180000000001,VendorB
USBGB7TTPPME,VTR,"Ventas, Inc.",Real Estate,USD,NYQ,59.3476,VendorB
US98T5D20ZRK,AWK,"American Water Works Company, Inc.",Utilities,USD,NYQ,127.17920000000001,VendorB
USIY60NW20KR,ADM,Archer-Daniels-Midland Company,Consumer Defensive,USD,NYQ,50.9949,VendorB
US2EUHN243NI,NTAP,"NetApp, Inc.",Technology,USD,NMS,119.6345,VendorB
USU8OK9FSCV8,WST,"West Pharmaceutical Services, Inc.",Healthcare,USD,NYQ,334.714,VendorB
USXF4UFR2NPD,CPAY,"Corpay, Inc.",Technology,USD,NYQ,347.2683,VendorB
US3DLAI366JK,PPL,PPL Corporation,Utilities,USD,NYQ,32.7543,VendorB
USNON7NXCGXZ,LYB,LyondellBasell Industries N.V.,Basic Materials,USD,NYQ,74.235,VendorB
USYHRG8IFR5S,AEE,Ameren Corporation,Utilities,USD,NYQ,90.1829,VendorB
USGC4966X1HH,EXPE,"Expedia Group, Inc.",Consumer Cyclical,USD,NMS,186.5975,VendorB
USBQLE0OUOAM,HBAN,Huntington Bancshares Incorporated,Financial Services,USD,NMS,16.4832,VendorB
USX5IDCIF71H,CDW,CDW Corporation,Technology,USD,NMS,176.27530000000002,VendorB
US941LRPXY9Q,FE,FirstEnergy Corp.,Utilities,USD,NYQ,40.1879,VendorB
USWWBE4ES6FG,HUBB,Hubbell Incorporated,Industrials,USD,NYQ,431.06800000000004,VendorB
US62KXJY8X5V,HAL,Halliburton Company,Energy,USD,NYQ,26.229699999999998,VendorB
USZ8J5XFY2U5,ROL,"Rollins, Inc.",Consumer Cyclical,USD,NYQ,47.3892,VendorB
USMPB9G3J2ZA,PHM,"PulteGroup, Inc.",Consumer Cyclical,USD,NYQ,111.62519999999999,VendorB
USIKCIKH4AEX,CINF,Cincinnati Financial Corporation,Financial Services,USD,NMS,146.01569999999998,VendorB
USF0K877VR48,PTC,PTC Inc.,Technology,USD,NMS,189.4558,VendorB
US3IRJ1FKB9Q,WRB,W. R. Berkley Corporation,Financial Services,USD,NYQ,59.1557,VendorB
USISZJHJLB1B,DRI,"Darden Restaurants, Inc.",Consumer Cyclical,USD,NYQ,189.4659,VendorB
US6207WRKA4Y,FOXA,Fox Corporation,Communication Services,USD,NMS,50.0253,VendorB
US3ANBRKQ31Z,FOX,Fox Corporation,Communication Services,USD,NMS,47.1165,VendorB
USKNB56CE76X,IFF,International Flavors & Fragrances Inc.,Basic Materials,USD,NYQ,86.5974,VendorB
USEGQ4NHR4O9,SBAC,SBA Communications Corporation,Real Estate,USD,NMS,205.60569999999998,VendorB
USBVTDVKQRK6,WAT,Waters Corporation,Healthcare,USD,NYQ,371.8416,VendorB
USXJZOVRSAUH,ERIE,Erie Indemnity Company,Financial Services,USD,NMS,420.64480000000003,VendorB
USICA1DSJOSZ,TDY,Teledyne Technologies Incorporated,Technology,USD,NYQ,471.9225,VendorB
USMWRVUF2W72,ATO,Atmos Energy Corporation,Utilities,USD,NYQ,141.08689999999999,VendorB
USDRXO0GHV5V,RF,Regions Financial Corporation,Financial Services,USD,NYQ,24.0077,VendorB
USO3GV2EPVZR,BIIB,Biogen Inc.,Healthcare,USD,NMS,147.9347,VendorB
US7XN5962YGQ,ZBH,"Zimmer Biomet Holdings, Inc.",Healthcare,USD,NYQ,108.19120000000001,VendorB
USKYHBFTF6A3,CNP,"CenterPoint Energy, Inc.",Utilities,USD,NYQ,32.8654,VendorB
USZ8RUF1MXD6,MKC,"McCormick & Company, Incorporated",Consumer Defensive,USD,NYQ,79.6486,VendorB
USGBY576GWN3,ES,Eversource Energy,Utilities,USD,NYQ,57.5195,VendorB
US782RZCH3HQ,WDC,Western Digital Corporation,Technology,USD,NMS,60.842400000000005,VendorB
US0ZKF73EYSC,TSN,"Tyson Foods, Inc.",Consumer Defensive,USD,NYQ,58.6002,VendorB
USUB2JIPILIX,TER,"Teradyne, Inc.",Technology,USD,NMS,127.2095,VendorB
US5K1L7UWRCS,STE,STERIS plc,Healthcare,USD,NYQ,209.56490000000002,VendorB
USIAF583G313,PKG,Packaging Corporation of America,Consumer Cyclical,USD,NYQ,230.25979999999998,VendorB
US9UYEXBYEPC,CLX,The Clorox Company,Consumer Defensive,USD,NYQ,166.0844,VendorB
US4XBUVF8W46,NTRS,Northern Trust Corporation,Financial Services,USD,NMS,103.5048,VendorB
USKJ9G4MRUWX,ZBRA,Zebra Technologies Corporation,Technology,USD,NMS,396.97040000000004,VendorB
USDSQZ4C9I8T,DVN,Devon Energy Corporation,Energy,USD,NYQ,31.0777,VendorB
USJSRRPS2IJ2,CBOE,"Cboe Global Markets, Inc.",Financial Services,USD,BTS,193.5261,VendorB
USY7YSVV0ICZ,WY,Weyerhaeuser Company,Real Estate,USD,NYQ,27.775,VendorB
US7IJECEFDK1,LUV,Southwest Airlines Co.,Industrials,USD,NYQ,33.6128,VendorB
USYUYSAEPD11,ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,USD,NMS,434.3101,VendorB
USAN17V13K8K,CMS,CMS Energy Corporation,Utilities,USD,NYQ,67.2761,VendorB
USS8SC85QR0Q,INVH,Invitation Homes Inc.,Real Estate,USD,NYQ,32.4614,VendorB
USN9D8DKYHH0,FSLR,"First Solar, Inc.",Technology,USD,NMS,184.2139,VendorB
US2KHB8UDB2E,BF-B,Brown-Forman Corporation,Consumer Defensive,USD,NYQ,41.6928,VendorB
USCKI2RN2ZHR,LDOS,"Leidos Holdings, Inc.",Technology,USD,NYQ,146.2581,VendorB
USJD24EA4SRG,CFG,"Citizens Financial Group, Inc.",Financial Services,USD,NYQ,43.8845,VendorB
USRDRFBNKZGP,LH,Labcorp Holdings Inc.,Healthcare,USD,NYQ,230.89610000000002,VendorB
USOQG2YWZOR4,VRSN,"VeriSign, Inc.",Technology,USD,NMS,200.82840000000002,VendorB
US15KK6GSDV3,IP,International Paper Company,Consumer Cyclical,USD,NYQ,54.9945,VendorB
USCUX4HCZYPZ,ESS,"Essex Property Trust, Inc.",Real Estate,USD,NYQ,286.5976,VendorB
US00W4B3L2OW,PODD,Insulet Corporation,Healthcare,USD,NMS,269.2357,VendorB
USBC2OPA4BPT,COO,"The Cooper Companies, Inc.",Healthcare,USD,NMS,94.3744,VendorB
USY6RLF0VPIP,SMCI,"Super Micro Computer, Inc.",Technology,USD,NMS,31.9059,VendorB
USUSOY6ZM5NL,STX,Seagate Technology Holdings plc,Technology,USD,NMS,88.1831,VendorB
USII9ENTKGNQ,MAA,"Mid-America Apartment Communities, Inc.",Real Estate,USD,NYQ,154.934,VendorB
USVS8T5V8MP1,FDS,FactSet Research Systems Inc.,Financial Services,USD,NYQ,488.35519999999997,VendorB
UST1ZGDEIKLI,NRG,"NRG Energy, Inc.",Utilities,USD,NYQ,91.3545,VendorB
USB5J8J1QXH4,BBY,"Best Buy Co., Inc.",Consumer Cyclical,USD,NYQ,86.4055,VendorB
USTBFABMV0OH,SNA,Snap-on Incorporated,Industrials,USD,NYQ,347.0865,VendorB
US6N4AQQLGDJ,L,Loews Corporation,Financial Services,USD,NYQ,84.0219,VendorB
USV26XL9UAJA,PFG,"Principal Financial Group, Inc.",Financial Services,USD,NMS,78.073,VendorB
US1D0GDDMO4Y,STLD,"Steel Dynamics, Inc.",Basic Materials,USD,NMS,116.8469,VendorB
USHF4OZSUHVZ,TRMB,Trimble Inc.,Technology,USD,NMS,72.35640000000001,VendorB
US3OLYUOB1NB,OMC,Omnicom Group Inc.,Communication Services,USD,NYQ,89.7486,VendorB
USO6SH46W12G,CTRA,Coterra Energy Inc.,Energy,USD,NYQ,23.9168,VendorB
USBBCM1DHPVX,HRL,Hormel Foods Corporation,Consumer Defensive,USD,NYQ,31.9968,VendorB
USCR2MTUDL3T,ARE,"Alexandria Real Estate Equities, Inc.",Real Estate,USD,NYQ,100.1617,VendorB
USM7OP47UJTA,BLDR,"Builders FirstSource, Inc.",Industrials,USD,NYQ,152.005,VendorB
US21ZPN5SQ8Q,JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,USD,NMS,171.9323,VendorB
US4SYS8AV4AU,GEN,Gen Digital Inc.,Technology,USD,NMS,28.1083,VendorB
USMQOPR772RZ,DGX,Quest Diagnostics Incorporated,Healthcare,USD,NYQ,154.631,VendorB
USED92AWZG1U,KEY,KeyCorp,Financial Services,USD,NYQ,17.2609,VendorB
US9V0MIQHMEA,NI,NiSource Inc.,Utilities,USD,NYQ,36.5317,VendorB
USJYWZ9I6O8F,MOH,"Molina Healthcare, Inc.",Healthcare,USD,NYQ,297.6773,VendorB
USSZE06V34P0,PNR,Pentair plc,Industrials,USD,NYQ,102.96950000000001,VendorB
US9C7ZWEGMI8,J,Jacobs Solutions Inc.,Industrials,USD,NYQ,137.1075,VendorB
USU75UB0UX8M,DG,Dollar General Corporation,Consumer Defensive,USD,NYQ,77.164,VendorB
USVU3JT6BCOV,BALL,Ball Corporation,Consumer Cyclical,USD,NYQ,56.358,VendorB
USASBK8Z40AH,NWS,News Corporation,Communication Services,USD,NMS,31.006999999999998,VendorB
USCD0B965I2Z,NWSA,News Corporation,Communication Services,USD,NMS,28.1386,VendorB
USWQQ6YNBMUR,UDR,"UDR, Inc.",Real Estate,USD,NYQ,43.894600000000004,VendorB
USETY8GYR9E0,HOLX,"Hologic, Inc.",Healthcare,USD,NMS,72.3665,VendorB
USGQ3MVA1YI0,JBL,Jabil Inc.,Technology,USD,NYQ,146.45,VendorB
USGPLG6M4RG4,GPC,Genuine Parts Company,Consumer Cyclical,USD,NYQ,116.88730000000001,VendorB
US2SL6H13OTT,IEX,IDEX Corporation,Industrials,USD,NYQ,214.50379999999998,VendorB
USGZKHQNCK68,MAS,Masco Corporation,Industrials,USD,NYQ,75.1339,VendorB
USYMYQ0G7R11,KIM,Kimco Realty Corporation,Real Estate,USD,NYQ,23.654200000000003,VendorB
USY1UZ1X11VV,ALGN,"Align Technology, Inc.",Healthcare,USD,NMS,213.1706,VendorB
US10VTVNIWPY,DLTR,"Dollar Tree, Inc.",Consumer Defensive,USD,NMS,73.6694,VendorB
US8GRI1UO8B8,EXPD,"Expeditors International of Washington, Inc.",Industrials,USD,NYQ,112.5948,VendorB
USFMLU7365CK,EG,"Everest Group, Ltd.",Financial Services,USD,NYQ,360.2064,VendorB
USALNOEOIO8F,MRNA,"Moderna, Inc.",Healthcare,USD,NMS,39.7839,VendorB
US623WW90K4C,LNT,Alliant Energy Corporation,Utilities,USD,NMS,59.539500000000004,VendorB
USSIT9KWPCI8,AVY,Avery Dennison Corporation,Consumer Cyclical,USD,NYQ,190.0113,VendorB
USXLA2O1O1RT,BAX,Baxter International Inc.,Healthcare,USD,NYQ,29.795,VendorB
US6QZN8OS2GU,TPR,"Tapestry, Inc.",Consumer Cyclical,USD,NYQ,64.79150000000001,VendorB
USXINEPWEEIL,VTRS,Viatris Inc.,Healthcare,USD,NMS,12.645199999999999,VendorB
USQ7YVX6Y48R,CF,"CF Industries Holdings, Inc.",Basic Materials,USD,NYQ,85.8298,VendorB
USDIT9H6NZQ0,FFIV,"F5, Inc.",Technology,USD,NMS,254.7725,VendorB
US4TK9YF4A40,DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,USD,NYQ,430.4418,VendorB
US2L3YKJWZCB,AKAM,"Akamai Technologies, Inc.",Technology,USD,NMS,96.8489,VendorB
USAURL8ATDB7,RL,Ralph Lauren Corporation,Consumer Cyclical,USD,NYQ,232.5828,VendorB
USYSKVIQFIF9,TXT,Textron Inc.,Industrials,USD,NYQ,77.6185,VendorB
USW7FB0SCDQU,SWKS,"Skyworks Solutions, Inc.",Technology,USD,NMS,89.6375,VendorB
USPDSBLZ285D,EVRG,"Evergy, Inc.",Utilities,USD,NMS,62.0443,VendorB
USNUA2UQL4WI,EPAM,"EPAM Systems, Inc.",Technology,USD,NYQ,250.74259999999998,VendorB
USXIZ20VETUE,DOC,"Healthpeak Properties, Inc.",Real Estate,USD,NYQ,20.3212,VendorB
USG80UTLV6U2,APTV,Aptiv PLC,Consumer Cyclical,USD,NYQ,59.4486,VendorB
USIZ5W2OV5XD,RVTY,"Revvity, Inc.",Healthcare,USD,NYQ,113.68560000000001,VendorB
USG3MLFDONB8,AMCR,Amcor plc,Consumer Cyclical,USD,NYQ,9.494,VendorB
USKJ281D5J02,REG,Regency Centers Corporation,Real Estate,USD,NMS,74.538,VendorB
US5IJ1VW3Y4D,POOL,Pool Corporation,Industrials,USD,NMS,352.53040000000004,VendorB
US57OXRA3H77,INCY,Incyte Corporation,Healthcare,USD,NMS,69.5284,VendorB
USGB6ZA7295D,BXP,"BXP, Inc.",Real Estate,USD,NYQ,75.3864,VendorB
USL8IFAS0Q61,KMX,"CarMax, Inc.",Consumer Cyclical,USD,NYQ,85.1127,VendorB
USWT9ZOF6V15,CAG,"Conagra Brands, Inc.",Consumer Defensive,USD,NYQ,27.3811,VendorB
USEYFGA6M181,HST,"Host Hotels & Resorts, Inc.",Real Estate,USD,NMS,18.381999999999998,VendorB
USYFFBI5XTID,JKHY,"Jack Henry & Associates, Inc.",Technology,USD,NMS,178.50740000000002,VendorB
USEK9R6QKZ1M,SWK,"Stanley Black & Decker, Inc.",Industrials,USD,NYQ,82.82000000000001,VendorB
USMH3XGEBJXS,DVA,DaVita Inc.,Healthcare,USD,NYQ,153.36849999999998,VendorB
USNTDOUVC39V,CPB,The Campbell's Company,Consumer Defensive,USD,NMS,41.915,VendorB
US4DZJWO4D5G,CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,USD,NMS,105.38340000000001,VendorB
USEP2Q6V9Q1F,JNPR,"Juniper Networks, Inc.",Technology,USD,NYQ,37.6124,VendorB
USLTV5MRP1PI,CPT,Camden Property Trust,Real Estate,USD,NYQ,116.0591,VendorB
US6SMRETB64G,TAP,Molson Coors Beverage Company,Consumer Defensive,USD,NYQ,59.933400000000006,VendorB
USYK5FBGUKZX,NDSN,Nordson Corporation,Industrials,USD,NMS,211.82729999999998,VendorB
USJPUE0T96DQ,PAYC,"Paycom Software, Inc.",Technology,USD,NYQ,209.3023,VendorB
US8UA38U04FC,UHS,"Universal Health Services, Inc.",Healthcare,USD,NYQ,181.9111,VendorB
US0L91NKC1FE,NCLH,Norwegian Cruise Line Holdings Ltd.,Consumer Cyclical,USD,NYQ,27.179100000000002,VendorB
US1RNN64G2FB,DAY,Dayforce Inc,Technology,USD,NYQ,75.58840000000001,VendorB
USKJ5ZAW82Y1,SJM,The J. M. Smucker Company,Consumer Defensive,USD,NYQ,110.9889,VendorB
USBA8NY2PD7N,TECH,Bio-Techne Corporation,Healthcare,USD,NMS,73.9017,VendorB
USONNLO41NZW,SOLV,Solventum Corporation,Healthcare,USD,NYQ,67.4983,VendorB
USLSOU1WT9K3,ALLE,Allegion plc,Industrials,USD,NYQ,133.5018,VendorB
USI3ASR4POQR,BG,Bunge Global SA,Consumer Defensive,USD,NYQ,79.89099999999999,VendorB
US0U764XNGDS,AIZ,"Assurant, Inc.",Financial Services,USD,NYQ,214.39270000000002,VendorB
USQTFSMFKOZ4,IPG,"The Interpublic Group of Companies, Inc.",Communication Services,USD,NYQ,29.3607,VendorB
USPU89PZUIEM,BEN,"Franklin Resources, Inc.",Financial Services,USD,NYQ,20.694899999999997,VendorB
USXO22ZLAFYQ,EMN,Eastman Chemical Company,Basic Materials,USD,NYQ,92.67760000000001,VendorB
US60W97ND6CV,ALB,Albemarle Corporation,Basic Materials,USD,NYQ,89.5365,VendorB
US340GXF6TJ9,MGM,MGM Resorts International,Consumer Cyclical,USD,NYQ,34.501599999999996,VendorB
US35WNLBVCHE,AOS,A. O. Smith Corporation,Industrials,USD,NYQ,69.4072,VendorB
US6MP0GGRAK7,WYNN,"Wynn Resorts, Limited",Consumer Cyclical,USD,NMS,89.8395,VendorB
US4Y3JR5ZRLI,PNW,Pinnacle West Capital Corporation,Utilities,USD,NYQ,85.80959999999999,VendorB
USKRI081L2JS,ENPH,"Enphase Energy, Inc.",Technology,USD,NGM,72.1645,VendorB
USU9QXP03W3V,LKQ,LKQ Corporation,Consumer Cyclical,USD,NMS,37.2488,VendorB
US107O0CDRQU,FRT,Federal Realty Investment Trust,Real Estate,USD,NYQ,113.03920000000001,VendorB
US8R7BQUGGXD,CRL,"Charles River Laboratories International, Inc.",Healthcare,USD,NYQ,187.6277,VendorB
USGO7AUKKXTV,GNRC,Generac Holdings Inc.,Industrials,USD,NYQ,157.8226,VendorB
US7LKW1OXJMA,AES,The AES Corporation,Utilities,USD,NYQ,13.13,VendorB
US6BBTDDRLZ8,GL,Globe Life Inc.,Financial Services,USD,NYQ,110.4839,VendorB
US736LJJ9IAT,LW,"Lamb Weston Holdings, Inc.",Consumer Defensive,USD,NYQ,62.7109,VendorB
USCMUSTVD7T9,HSIC,"Henry Schein, Inc.",Healthcare,USD,NMS,70.5182,VendorB
USHNCUHQEFXK,MKTX,MarketAxess Holdings Inc.,Financial Services,USD,NMS,232.4515,VendorB
US0LGQWIZHN9,MTCH,"Match Group, Inc.",Communication Services,USD,NMS,34.0976,VendorB
US7ANIO13EBA,TFX,Teleflex Incorporated,Healthcare,USD,NYQ,179.9416,VendorB
USQT5M3NMTN7,WBA,"Walgreens Boots Alliance, Inc.",Healthcare,USD,NMS,9.6455,VendorB
US5EF33RLLWJ,HAS,"Hasbro, Inc.",Consumer Cyclical,USD,NMS,58.1558,VendorB
USX8E5A8ZWJD,IVZ,Invesco Ltd.,Financial Services,USD,NYQ,17.5033,VendorB
USYEK4BNJ3B6,APA,APA Corporation,Energy,USD,NMS,21.2504,VendorB
USH21SUQ87HY,MOS,The Mosaic Company,Basic Materials,USD,NYQ,24.3107,VendorB
USVDRHIX86GZ,PARA,Paramount Global,Communication Services,USD,NMS,10.7666,VendorB
US96NQ0YTL3W,MHK,"Mohawk Industries, Inc.",Consumer Cyclical,USD,NYQ,120.35159999999999,VendorB
USXSIYB364J4,CE,Celanese Corporation,Basic Materials,USD,NYQ,68.9325,VendorB
USNPKGFRARYU,HII,"Huntington Ingalls Industries, Inc.",Industrials,USD,NYQ,192.3545,VendorB
US6JVM582OGO,CZR,"Caesars Entertainment, Inc.",Consumer Cyclical,USD,NMS,33.1482,VendorB
US2ML49H7JB5,BWA,BorgWarner Inc.,Consumer Cyclical,USD,NYQ,32.1988,VendorB
USUBXRXOMX4C,QRVO,"Qorvo, Inc.",Technology,USD,NMS,71.5585,VendorB
USXAUOBRHPP7,FMC,FMC Corporation,Basic Materials,USD,NYQ,50.6515,VendorB
USXO7A03YINF,AMTM,"Amentum Holdings, Inc.",Industrials,USD,NYQ,19.361700000000003,VendorB
